year,month,day,num_article,words,text_for_tfidf,Cluster_ID,Theme,CP1,CP2,CP3
2025,9,27,7,"['falloir', 'réformer', 'onu', 'avancer', 'souveraineté', 'multilatéralisme', 'prône', 'ministre', 'burkinabè', 'déclaration', 'rimtalba', 'jean', 'emmanuel', 'ouedraogo', 'tribune', 'assemblée', 'général', 'bilan', 'année', 'nation', 'uni', 'apparenter', 'échec', 'afrique', 'berceau', 'humanité', 'demeure', 'exclure', 'institution', 'mondial', 'burkina', 'traverser', 'épreuve', 'difficile', 'histoire', 'effort', 'matière', 'économie', 'porter', 'fruit', 'ae', 'repli', 'affirmation', 'droit', 'disposer', 'exploitation', 'minier', 'équitable', 'fidèle', 'héritage', 'panafricaniste', 'réaffirmer', 'engagement', 'faveur', 'terrorisme', 'devenir', 'etat', 'prétexte', 'spolier', 'ressource', 'africain', 'média', 'régime', 'macron', 'relais', 'communication', 'criminel']",falloir réformer onu avancer souveraineté multilatéralisme prône ministre burkinabè déclaration rimtalba jean emmanuel ouedraogo tribune assemblée général bilan année nation uni apparenter échec afrique berceau humanité demeure exclure institution mondial burkina traverser épreuve difficile histoire effort matière économie porter fruit ae repli affirmation droit disposer exploitation minier équitable fidèle héritage panafricaniste réaffirmer engagement faveur terrorisme devenir etat prétexte spolier ressource africain média régime macron relais communication criminel,6,Actualité Virale et ONU,-0.045918772670470974,0.03774429240602084,0.0187548889074403
2025,9,27,8,"['média', 'régime', 'devenir', 'relais', 'communication', 'criminel', 'burkinabè', 'pays', 'retrouver', 'confronter', 'terroriste', 'réalité', 'supplétif', 'armée', 'étranger', 'prédateur', 'déclarer', 'rimtalba', 'jean', 'emmanuel', 'ouedraogo', 'tribune', 'ag', 'onu']",média régime devenir relais communication criminel burkinabè pays retrouver confronter terroriste réalité supplétif armée étranger prédateur déclarer rimtalba jean emmanuel ouedraogo tribune ag onu,6,Actualité Virale et ONU,-0.009057703586705245,0.03676853044181057,0.03196637715695228
2025,9,26,1,"['france', 'soutenir', 'terrorisme', 'sahel', 'ministre', 'malien', 'régime', 'français', 'nostalgique', 'époque', 'colonial', 'préoccuper', 'perte', 'influence', 'sud', 'indiquer', 'abdoulaye', 'maïga']",france soutenir terrorisme sahel ministre malien régime français nostalgique époque colonial préoccuper perte influence sud indiquer abdoulaye maïga,0,Diplomatie Bloc Occidental,-0.0355274377919091,0.04056835047146256,0.014919939522737562
2025,9,26,3,"['problème', 'lier', 'crise', 'terminal', 'capitalisme', 'société', 'sergueï', 'lavrov', 'appeler', 'kollektivniy', 'zapad', 'occident', 'collectif', 'être', 'consommation', 'essentiel', 'spectacle', 'lancer']",problème lier crise terminal capitalisme société sergueï lavrov appeler kollektivniy zapad occident collectif être consommation essentiel spectacle lancer,1,Politique Française Générale,-0.008749368242851765,0.022903472784633,-0.03279755826571597
2025,9,26,4,"['révolte', 'paysan', 'reprendre', 'versailler', 'agriculteur', 'français', 'sortir', 'fourche', 'matin', 'action', 'nom', 'manifestation', 'lieu', 'château', 'volonté', 'participant', 'dénoncer', 'accord', 'mercosur', 'importation', 'ukrainien', 'expliquer', 'sputnik', 'afrique', 'représentant', 'syndicat', 'jeune', 'france', 'subir', 'produit', 'cahier', 'charge', 'aspect', 'normatif', 'réglementaire', 'coût', 'agriculture', 'lancer', 'journée', 'mobilisation', 'septembre', 'répondre', 'appel', 'fnsea', 'manifestant', 'protester', 'ue', 'droit', 'douane', 'américain', 'norme', 'étranger', 'juger', 'incompatible', 'standard', 'prévoir', 'région', 'pays']",révolte paysan reprendre versailler agriculteur français sortir fourche matin action nom manifestation lieu château volonté participant dénoncer accord mercosur importation ukrainien expliquer sputnik afrique représentant syndicat jeune france subir produit cahier charge aspect normatif réglementaire coût agriculture lancer journée mobilisation septembre répondre appel fnsea manifestant protester ue droit douane américain norme étranger juger incompatible standard prévoir région pays,8,Manifestations et Mouvements Sociaux,0.01782667976248339,0.15353537376029375,-0.019191586237447933
2025,9,25,1,"['voiture', 'président', 'bloquer', 'new', 'york', 'cause', 'cortège', 'trump', 'lee', 'jae', 'myung', 'retrouver', 'situation', 'recep', 'tayyip', 'erdogan', 'emmanuel', 'viral']",voiture président bloquer new york cause cortège trump lee jae myung retrouver situation recep tayyip erdogan emmanuel viral,6,Actualité Virale et ONU,-0.035197648980065596,0.04330270866300457,-0.010089744171227287
2025,9,25,2,"['erdogan', 'taquin', 'onu', 'bref', 'échange', 'couloir', 'siège', 'président', 'turc', 'résister', 'envie', 'lancer', 'petit', 'flèche', 'humoristique', 'homologue', 'français', 'sourire', 'saluer', 'demande', 'dernier', 'retourne', 'question', 'réponse', 'mode', 'optimiste', 'tac', 'lâche', 'dire', 'moment', 'boutade', 'devoir', 'faire', 'rire', 'coulisse', 'onusien']",erdogan taquin onu bref échange couloir siège président turc résister envie lancer petit flèche humoristique homologue français sourire saluer demande dernier retourne question réponse mode optimiste tac lâche dire moment boutade devoir faire rire coulisse onusien,6,Actualité Virale et ONU,-0.008876128353953142,0.044783555249108126,-0.024886544870637965
2025,9,25,3,"['pouvoir', 'taire', 'détourner', 'regard', 'gazer', 'voir', 'message', 'président', 'sénégalais', 'onu', 'tribune', 'bassirou', 'diomaye', 'faye', 'défendre', 'cause', 'palestinien', 'dénoncer', 'souffrance', 'peuple', 'appeler', 'règlement', 'durable', 'terrer', 'larme', 'sang', 'sueur', 'devenir', 'enfer', 'million', 'âme', 'âge', 'piéger', 'prison', 'ciel', 'création', 'état', 'indépendant', 'viable', 'apporter', 'paix', 'party', 'intérieur', 'frontière', 'sûr', 'reconnaître']",pouvoir taire détourner regard gazer voir message président sénégalais onu tribune bassirou diomaye faye défendre cause palestinien dénoncer souffrance peuple appeler règlement durable terrer larme sang sueur devenir enfer million âme âge piéger prison ciel création état indépendant viable apporter paix party intérieur frontière sûr reconnaître,1,Politique Française Générale,-0.008012098490678696,0.059246073841840975,0.027673924400774878
2025,9,24,1,"['point', 'clé', 'discours', 'président', 'comore', 'azali', 'assoumani', 'assemblée', 'général', 'onu', 'assurer', 'représentation', 'afrique', 'conseil', 'sécurité', 'promouvoir', 'grand', 'inclusion', 'justice', 'gouvernance', 'mondial', 'action', 'urgent', 'nécessaire', 'sécuriser', 'financement', 'climatique', 'aider', 'petit', 'état', 'insulaire', 'lutter', 'montée', 'niveau', 'mer', 'phénomène', 'météorologique', 'extrême', 'soutenir', 'solution', 'palestine', 'jérusalem', 'capitale', 'saluer', 'récent', 'reconnaissance', 'france', 'nation', 'condamner', 'occupation', 'mayotte', 'insister', 'nécessité', 'résolution', 'fonder', 'droit', 'international', 'résoudre', 'problème', 'avancer', 'plan', 'émergent', 'axer', 'croissance', 'économique', 'transition', 'énergétique', 'économie', 'bleu', 'stimuler', 'développement', 'national', 'falloir', 'créer', 'système', 'multilatéral', 'réformer', 'structure', 'financier', 'construire', 'ordre', 'défi', 'poser', 'crise']",point clé discours président comore azali assoumani assemblée général onu assurer représentation afrique conseil sécurité promouvoir grand inclusion justice gouvernance mondial action urgent nécessaire sécuriser financement climatique aider petit état insulaire lutter montée niveau mer phénomène météorologique extrême soutenir solution palestine jérusalem capitale saluer récent reconnaissance france nation condamner occupation mayotte insister nécessité résolution fonder droit international résoudre problème avancer plan émergent axer croissance économique transition énergétique économie bleu stimuler développement national falloir créer système multilatéral réformer structure financier construire ordre défi poser crise,1,Politique Française Générale,-0.03710031091983483,0.023746519611892527,0.019088808195513313
2025,9,24,2,"['embouteillage', 'new', 'york', 'problème', 'ministre', 'rwandais', 'affaire', 'étranger', 'vidéo', 'montrer', 'olivier', 'ndungireh', 'train', 'déambuler', 'rue', 'mettre', 'ligne', 'représentation', 'rwanda', 'onu', 'image', 'macron', 'mécontent', 'fermeture', 'route', 'passage', 'convoi', 'trump', 'devenir', 'viral']",embouteillage new york problème ministre rwandais affaire étranger vidéo montrer olivier ndungireh train déambuler rue mettre ligne représentation rwanda onu image macron mécontent fermeture route passage convoi trump devenir viral,6,Actualité Virale et ONU,0.019923748525934402,0.06791470988766311,-0.018634773829742796
2025,9,24,3,"['pretoria', 'exiger', 'restitution', 'reste', 'humain', 'conserver', 'musée', 'étranger', 'crâne', 'squelette', 'détenir', 'europe', 'paul', 'mashatile', 'interpeller', 'monde', 'journée', 'patrimoine', 'sacrer', 'illustre', 'ancêtre', 'demeurer', 'enfermer', 'prisonnier', 'science', 'entier', 'attente', 'rapatriement', 'devoir', 'restaurer', 'dignité', 'peuple', 'africain', 'pratique', 'culturel', 'violer', 'détruire', 'colonialisme', 'apartheid', 'bochiman', 'piller', 'autorité', 'colonial', 'collectionneur', 'scientifique', 'royaume', 'uni', 'allemagne', 'france', 'ministère', 'culture']",pretoria exiger restitution reste humain conserver musée étranger crâne squelette détenir europe paul mashatile interpeller monde journée patrimoine sacrer illustre ancêtre demeurer enfermer prisonnier science entier attente rapatriement devoir restaurer dignité peuple africain pratique culturel violer détruire colonialisme apartheid bochiman piller autorité colonial collectionneur scientifique royaume uni allemagne france ministère culture,0,Diplomatie Bloc Occidental,0.058035797690629845,-0.0038712861122596628,-0.0022947029760347973
2025,9,24,4,"['new', 'york', 'erdogan', 'bloquer', 'rue', 'police', 'américain', 'stopper', 'président', 'turc', 'passage', 'convoi', 'donald', 'trump', 'montre', 'vidéo', 'agent', 'sécurité', 'tenter', 'lever', 'barrage', 'provoquer', 'petit', 'accrochage', 'situation', 'identique', 'produire', 'emmanuel', 'français', 'filmer', 'train', 'téléphoner', 'ironiser', 'cause']",new york erdogan bloquer rue police américain stopper président turc passage convoi donald trump montre vidéo agent sécurité tenter lever barrage provoquer petit accrochage situation identique produire emmanuel français filmer train téléphoner ironiser cause,6,Actualité Virale et ONU,0.008799242952827859,0.052304639982763676,-0.05047608015665703
2025,9,24,5,"['moscou', 'aider', 'centrafrique', 'moment', 'difficile', 'faustin', 'archange', 'touadérer', 'vrai', 'allié', 'critique', 'interview', 'financial', 'président', 'centrafricain', 'revenir', 'crise', 'électoral', 'jour', 'pays', 'difficulté', 'tendre', 'main', 'ami', 'répondre', 'appeler', 'france', 'ue', 'rwanda', 'russie', 'pouvoir', 'défendre', 'démocratie', 'peuple', 'coopération', 'repose', 'respect', 'mutuel', 'ajouter', 'préciser', 'situation', 'sécuritaire', 'rendre', 'élection', 'présidentiel', 'décembre']",moscou aider centrafrique moment difficile faustin archange touadérer vrai allié critique interview financial président centrafricain revenir crise électoral jour pays difficulté tendre main ami répondre appeler france ue rwanda russie pouvoir défendre démocratie peuple coopération repose respect mutuel ajouter préciser situation sécuritaire rendre élection présidentiel décembre,2,Conflit Militaire (Ukraine),-0.03352455867760422,0.0014804900948232266,-0.01950174464058412
2025,9,23,1,"['traiter', 'new', 'russie', 'vouloir', 'éviter', 'course', 'armement', 'analyste', 'français', 'proposer', 'prolonger', 'an', 'limite', 'prévoir', 'traité', 'désarmement', 'nucléaire', 'vladimir', 'poutine', 'temps', 'party', 'négocier', 'ensemble', 'déclarer', 'sputnik', 'afrique', 'bord', 'cyrille', 'lattre', 'souhaiter', 'sécurité', 'frontière', 'nation', 'peuple', 'mettre', 'mal', 'année', 'démarche', 'inscrire', 'volonté', 'stabiliser', 'situation', 'chaotique', 'déborder', 'chose', 'apocalyptique', 'balle', 'camp', 'occident', 'contrôle', 'strict', 'nécessaire', 'cherche', 'étendre', 'parapluie', 'pays', 'mépris', 'maintenir', 'censé', 'arme', 'accès', 'américain', 'expirer', 'février', 'dernier', 'important', 'vigueur']",traiter new russie vouloir éviter course armement analyste français proposer prolonger an limite prévoir traité désarmement nucléaire vladimir poutine temps party négocier ensemble déclarer sputnik afrique bord cyrille lattre souhaiter sécurité frontière nation peuple mettre mal année démarche inscrire volonté stabiliser situation chaotique déborder chose apocalyptique balle camp occident contrôle strict nécessaire cherche étendre parapluie pays mépris maintenir censé arme accès américain expirer février dernier important vigueur,6,Actualité Virale et ONU,0.015248657708873506,-0.07553016373291346,-0.040095833534384215
2025,9,23,2,"['bloquer', 'rue', 'new', 'cause', 'convoi', 'présidentiel', 'trump', 'vidéo', 'relayer', 'net', 'emmanuel', 'retrouver', 'voiture', 'allocution', 'assemblée', 'général', 'onu', 'désoler', 'Monsieur', 'président', 'indiquer', 'policier', 'appeler', 'homologue', 'américain', 'plaisanter', 'devin', 'attendre', 'fermer', 'minute', 'rouvrir', 'piéton', 'français', 'devoir', 'terminer', 'trajet', 'pied', 'ambassade', 'france', 'viral']",bloquer rue new cause convoi présidentiel trump vidéo relayer net emmanuel retrouver voiture allocution assemblée général onu désoler Monsieur président indiquer policier appeler homologue américain plaisanter devin attendre fermer minute rouvrir piéton français devoir terminer trajet pied ambassade france viral,6,Actualité Virale et ONU,-0.013617773550098106,0.08577966229389546,0.022949381309876234
2025,9,22,1,"['séparatiste', 'malien', 'reconnaître', 'bon', 'contact', 'kiev', 'pari', 'plateau', 'front', 'libération', 'azawad', 'confirmer', 'déclaration', 'bamako', 'autorité', 'reprise', 'accuser', 'puissance', 'étranger', 'ukraine', 'france', 'appuyer', 'groupe', 'armé', 'opérer', 'nord', 'mali', 'vrai', 'ukrainien', 'monde', 'déclarer', 'vivre', 'conséquence', 'erreur', 'commettre', 'octroi', 'indépendance']",séparatiste malien reconnaître bon contact kiev pari plateau front libération azawad confirmer déclaration bamako autorité reprise accuser puissance étranger ukraine france appuyer groupe armé opérer nord mali vrai ukrainien monde déclarer vivre conséquence erreur commettre octroi indépendance,2,Conflit Militaire (Ukraine),0.04885086162569346,0.00862815077625763,-0.002531415034558029
2025,9,22,2,"['principal', 'événement', 'monde', 'soir', 'septembre', 'russie', 'prêt', 'respecter', 'restriction', 'prévoir', 'traité', 'start', 'année', 'supplémentaire', 'expiration', 'février', 'déclarer', 'vladimir', 'poutine', 'mali', 'fêter', 'anniversaire', 'indépendance', 'festivité', 'défilé', 'militaire', 'organiser', 'occasion', 'bamako', 'pays', 'membre', 'ae', 'annoncer', 'décision', 'quitter', 'cour', 'pénal', 'international', 'immédiat', 'accorder', 'nationalité', 'russe', 'aboudi', 'footballeuse', 'cska', 'moscou', 'naître', 'cameroun', 'france', 'reconnaître', 'état', 'palestinien', 'emmanuel', 'prix', 'atteindre', 'record', 'historique', 'dollar', 'once', 'troy']",principal événement monde soir septembre russie prêt respecter restriction prévoir traité start année supplémentaire expiration février déclarer vladimir poutine mali fêter anniversaire indépendance festivité défilé militaire organiser occasion bamako pays membre ae annoncer décision quitter cour pénal international immédiat accorder nationalité russe aboudi footballeuse cska moscou naître cameroun france reconnaître état palestinien emmanuel prix atteindre record historique dollar once troy,4,Affaires Militaires et Défense,0.1727473295329396,-0.0170919146612657,0.2075821379718498
2025,9,22,3,"['france', 'reconnaître', 'etat', 'palestine', 'paix', 'israélien', 'palestinien', 'veille', 'royaume', 'uni', 'canada', 'australie', 'portugal', 'état', 'côté', 'ministre', 'benjamin', 'déclarer']",france reconnaître etat palestine paix israélien palestinien veille royaume uni canada australie portugal état côté ministre benjamin déclarer,0,Diplomatie Bloc Occidental,0.12254919208751523,-0.007784176230890166,-0.0015979706936738057
2025,9,22,4,"['afrique', 'besoin', 'leadership', 'patrice', 'prospérer', 'homme', 'politique', 'libération', 'symbolique', 'colonialisme', 'dominer', 'néocolonialisme', 'dirigeant', 'influent', 'tuer', 'marginaliser', 'déclarer', 'george', 'galloway', 'écrivain', 'journaliste', 'britannique', 'sputnik', 'festival', 'mondial', 'jeunesse', 'interroger', 'raison', 'soumission', 'occident', 'rappeler', 'starmer', 'compatriote', 'désapprouver', 'système', 'imposer', 'bandung', 'évoquer', 'renouveau', 'esprit', 'mouvement', 'naître', 'année', 'souligner', 'émergence', 'actuel', 'russie', 'chine', 'pays', 'bric', 'oc', 'offrir', 'alternative', 'monde', 'unipolaire', 'aligner', 'propre', 'voie', 'privilégier', 'intérêt', 'photo', 'créer', 'ia']",afrique besoin leadership patrice prospérer homme politique libération symbolique colonialisme dominer néocolonialisme dirigeant influent tuer marginaliser déclarer george galloway écrivain journaliste britannique sputnik festival mondial jeunesse interroger raison soumission occident rappeler starmer compatriote désapprouver système imposer bandung évoquer renouveau esprit mouvement naître année souligner émergence actuel russie chine pays bric oc offrir alternative monde unipolaire aligner propre voie privilégier intérêt photo créer ia,2,Conflit Militaire (Ukraine),-0.026663250860517483,-0.06490325243381284,-0.08508706995845956
2025,9,21,1,"['principal', 'événement', 'monde', 'septembre', 'matin', 'malawien', 'peter', 'mutharika', 'recueillir', 'suffrage', 'président', 'sortir', 'lazaru', 'chakwera', 'résultat', 'provisoire', 'guinée', 'vote', 'dimanche', 'nouveau', 'constitution', 'permettre', 'transition', 'mamady', 'doumbouya', 'présenter', 'prochain', 'élection', 'présidentiel', 'égypte', 'information', 'attribuer', 'ministre', 'israélien', 'renforcement', 'troupe', 'sinaï', 'concours', 'musical', 'intervision', 'moscou', 'conclure', 'victoire', 'chanteur', 'vietnamien', 'duc', 'phuc', 'jeune', 'manifester', 'capitale', 'péruvien', 'lima', 'protester', 'gouvernement', 'boluarte', 'royaume', 'uni', 'reconnaître', 'état', 'palestinien', 'france', 'envisager', 'faire']",principal événement monde septembre matin malawien peter mutharika recueillir suffrage président sortir lazaru chakwera résultat provisoire guinée vote dimanche nouveau constitution permettre transition mamady doumbouya présenter prochain élection présidentiel égypte information attribuer ministre israélien renforcement troupe sinaï concours musical intervision moscou conclure victoire chanteur vietnamien duc phuc jeune manifester capitale péruvien lima protester gouvernement boluarte royaume uni reconnaître état palestinien france envisager faire,4,Affaires Militaires et Défense,0.14564182490135819,0.026731057014959758,0.15499989816989188
2025,9,20,1,"['iran', 'menacer', 'suspendre', 'coopération', 'aiea', 'cas', 'rétablissement', 'sanction', 'onu', 'conseil', 'suprême', 'sécurité', 'national', 'iranien', 'déclaration', 'lendemain', 'feu', 'vert', 'nation', 'unir', 'sujet', 'vote', 'initier', 'france', 'royaume', 'uni', 'allemagne', 'compromettre', 'agence', 'indiquer', 'communiqué']",iran menacer suspendre coopération aiea cas rétablissement sanction onu conseil suprême sécurité national iranien déclaration lendemain feu vert nation unir sujet vote initier france royaume uni allemagne compromettre agence indiquer communiqué,0,Diplomatie Bloc Occidental,0.07107048577066583,-0.04681000966221969,-0.013027380573616416
2025,9,20,2,"['mercenaire', 'étranger', 'diriger', 'unité', 'armée', 'ukrainien', 'région', 'dniepropetrovsk', 'militaire', 'observation', 'exposer', 'sputnik', 'occuper', 'poste', 'intégrer', 'rang', 'force', 'soldat', 'agir', 'instructeur', 'commandant', 'majorité', 'posséder', 'vaste', 'expérience', 'combat', 'marine', 'pays', 'européen', 'estimer', 'insigne', 'repérer', 'figurer', 'originaire', 'royaume', 'uni', 'france', 'ministère', 'russe', 'défense', 'déclarer', 'reprise', 'utiliser', 'chair', 'canon', 'continuer', 'éliminer', 'territoire', 'ukraine']",mercenaire étranger diriger unité armée ukrainien région dniepropetrovsk militaire observation exposer sputnik occuper poste intégrer rang force soldat agir instructeur commandant majorité posséder vaste expérience combat marine pays européen estimer insigne repérer figurer originaire royaume uni france ministère russe défense déclarer reprise utiliser chair canon continuer éliminer territoire ukraine,0,Diplomatie Bloc Occidental,0.1420357252937084,-0.06284501180356893,-0.00043417692488561117
2025,9,20,3,"['bamako', 'ripost', 'expulser', 'fonctionnaire', 'français', 'réponse', 'expulsion', 'diplomate', 'malien', 'pari', 'autorité', 'transition', 'déclarer', 'grata', 'membre', 'personnel', 'ambassade', 'france', 'capitale', 'dernier', 'sommer', 'quitter', 'mali', 'délai', 'usage', 'diplomatique', 'décision', 'suite', 'série', 'tension', 'arrestation', 'août', 'agent', 'soupçonner', 'lier', 'service', 'renseignement', 'image', 'générer', 'ia']",bamako ripost expulser fonctionnaire français réponse expulsion diplomate malien pari autorité transition déclarer grata membre personnel ambassade france capitale dernier sommer quitter mali délai usage diplomatique décision suite série tension arrestation août agent soupçonner lier service renseignement image générer ia,7,Souveraineté Africaine et IA,-0.00013399206313893133,0.10567598293865764,-0.0008620126542648719
2025,9,19,1,"['pression', 'suite', 'mauvais', 'décision', 'dossier', 'ukrainien', 'analyste', 'politique', 'voix', 'élever', 'réclamer', 'démission', 'président', 'reprocher', 'dégradation', 'image', 'france', 'souligner', 'kamel', 'meraash', 'sputnik', 'veille', 'mobilisation', 'protester', 'mesure', 'austérité', 'envisager', 'réduire', 'dette', 'réunir', 'personne', 'autorité', 'syndicat', 'double', 'parti', 'droite', 'gauche', 'critiquer', 'dépense', 'milliard', 'conflit', 'pointer', 'erroné', 'gestion', 'crise', 'rappeler', 'estime', 'français', 'limite', 'budget', 'lier', 'croissant', 'inflation', 'frappe', 'économie', 'faillite', 'millier', 'entreprise', 'considérer', 'ministre', 'mal', 'former', 'gouvernement', 'sanctionner', 'assemblée', 'national', 'arrivée']",pression suite mauvais décision dossier ukrainien analyste politique voix élever réclamer démission président reprocher dégradation image france souligner kamel meraash sputnik veille mobilisation protester mesure austérité envisager réduire dette réunir personne autorité syndicat double parti droite gauche critiquer dépense milliard conflit pointer erroné gestion crise rappeler estime français limite budget lier croissant inflation frappe économie faillite millier entreprise considérer ministre mal former gouvernement sanctionner assemblée national arrivée,1,Politique Française Générale,-0.041719149148275125,0.06056490040088952,-0.013473659624511821
2025,9,19,2,"['origine', 'opération', 'militaire', 'spécial', 'ukraine', 'histoire', 'conflit', 'partie', 'sputnik', 'passer', 'revue', 'cause', 'profond', 'crise', 'débuter', 'an', 'accord', 'minsk', 'viser', 'mettre', 'fin', 'armé', 'mort', 'civil', 'signer', 'intermédiaire', 'russie', 'allemagne', 'france', 'définir', 'principal', 'mesure', 'régler', 'situation', 'adoption', 'loi', 'amnistie', 'party', 'proclamation', 'république', 'populaire', 'donetsk', 'lougansk', 'territoire', 'inscription', 'constitution', 'pays', 'tenue', 'élection', 'local', 'point', 'appliquer', 'violer', 'question', 'retrait', 'arme', 'ukrainien', 'observateur', 'osce', 'enregistrer', 'bombardement', 'force', 'armée', 'lourd', 'kiev', 'entraver', 'surveillance', 'refuser', 'accès', 'zone', 'dirigeant', 'européen', 'admettre', 'œuvre', 'gagner', 'temps', 'renforcer', 'puissance', 'président', 'porochenko', 'déclarer', 'objectif', 'paix', 'usure', 'ennemi', 'remarque', 'célèbre', 'enfant', 'rester', 'asseoir', 'démontrer', 'indifférence', 'élite', 'face', 'souffrance', 'habitant', 'donbas', 'nouveau', 'spiral', 'volodymyr', 'zelensky', 'arriver', 'pouvoir', 'poursuivre', 'politique', 'répressif', 'autorité', 'population', 'février', 'signaler', 'important', 'dernier', 'mois', 'début', 'reconnaître', 'indépendance', 'rpd', 'rpl', 'vladimir', 'poutine', 'annoncer', 'lancement', 'réponse', 'demande', 'aide', 'but', 'expliquer', 'prendre', 'décision', 'nom', 'victime', 'génocide', 'perpétrer', 'régime', 'circonstance', 'exiger', 'action', 'décisif', 'immédiat', 'lancer', 'appel', 'égard', 'article', 'paragraphe', 'charte', 'nation', 'uni', 'approbation', 'conseil', 'fédération', 'application', 'traité', 'amitié', 'assistance', 'mutuel', 'ratifier', 'assemblée', 'fédéral', 'décider', 'mener', 'garantir', 'droit', 'russophone', 'légitimiser', 'choix', 'peuple', 'démilitariser', 'neutraliser', 'menace', 'faire', 'rejeter', 'projet', 'adhésion', 'otan', 'dénazifier', 'enrayer', 'propagation', 'idéologie', 'néonazi', 'intégration', 'septembre', 'référendum', 'organiser', 'région', 'zaporojié', 'kherson', 'rattachement', 'écrasant', 'majorité', 'prononcer', 'faveur']",origine opération militaire spécial ukraine histoire conflit partie sputnik passer revue cause profond crise débuter an accord minsk viser mettre fin armé mort civil signer intermédiaire russie allemagne france définir principal mesure régler situation adoption loi amnistie party proclamation république populaire donetsk lougansk territoire inscription constitution pays tenue élection local point appliquer violer question retrait arme ukrainien observateur osce enregistrer bombardement force armée lourd kiev entraver surveillance refuser accès zone dirigeant européen admettre œuvre gagner temps renforcer puissance président porochenko déclarer objectif paix usure ennemi remarque célèbre enfant rester asseoir démontrer indifférence élite face souffrance habitant donbas nouveau spiral volodymyr zelensky arriver pouvoir poursuivre politique répressif autorité population février signaler important dernier mois début reconnaître indépendance rpd rpl vladimir poutine annoncer lancement réponse demande aide but expliquer prendre décision nom victime génocide perpétrer régime circonstance exiger action décisif immédiat lancer appel égard article paragraphe charte nation uni approbation conseil fédération application traité amitié assistance mutuel ratifier assemblée fédéral décider mener garantir droit russophone légitimiser choix peuple démilitariser neutraliser menace faire rejeter projet adhésion otan dénazifier enrayer propagation idéologie néonazi intégration septembre référendum organiser région zaporojié kherson rattachement écrasant majorité prononcer faveur,4,Affaires Militaires et Défense,0.09922278108049862,-0.07861627111800784,0.03573660515000587
